{sine0:NULL:NULL,jkfade0:inPhaseIn:floa 1
{sine0:NULL:NULL,jkfade0:quadPhaseIn:fl 1
jkfade0:0 1
jkfade0:1 1
jkfade0:0 2
jkfade0:1 2
jkfade0:0 3
jkfade0:1 3
jkfade0:0 4
jkfade0:1 4
jkfade0:0 5
jkfade0:1 5
jkfade0:0 6
jkfade0:1 6
jkfade0:0 7
jkfade0:1 7
jkfade0:0 8
jkfade0:1 8
jkfade0:0 9
jkfade0:1 9
jkfade0:0 10
jkfade0:1 10
jkfade0:0 11
jkfade0:1 11
jkfade0:0 12
jkfade0:1 12
jkfade0:0 13
jkfade0:1 13
jkfade0:0 14
jkfade0:1 14
jkfade0:0 15
jkfade0:1 15
jkfade0:0 16
jkfade0:1 16
{node0:NULL:NULL,square1:x:float} 1
node0:1 1
{node0:NULL:NULL,square1:x:float} 2
node0:1 2
{node0:NULL:NULL,square1:x:float} 3
node0:1 3
{node0:NULL:NULL,square1:x:float} 4
node0:1 4
{node0:NULL:NULL,square1:x:float} 5
node0:1 5
{node0:NULL:NULL,square1:x:float} 6
node0:1 6
{node0:NULL:NULL,square1:x:float} 7
node0:1 7
{node0:NULL:NULL,square1:x:float} 8
node0:1 8
{node0:NULL:NULL,square1:x:float} 9
node0:1 9
{node0:NULL:NULL,square1:x:float} 10
node0:1 10
{node0:NULL:NULL,square1:x:float} 11
node0:1 11
{node0:NULL:NULL,square1:x:float} 12
node0:1 12
{node0:NULL:NULL,square1:x:float} 13
node0:1 13
{node0:NULL:NULL,square1:x:float} 14
node0:1 14
{node0:NULL:NULL,square1:x:float} 15
node0:1 15
{node0:NULL:NULL,square1:x:float} 16
node0:1 16
square1:0 1
square1:0 2
square1:0 3
square1:0 4
square1:0 5
square1:0 6
square1:0 7
square1:0 8
square1:0 9
square1:0 10
square1:0 11
square1:0 12
square1:0 13
square1:0 14
square1:0 15
square1:0 16
autoxcorr0:0 1
autoxcorr0:0 2
autoxcorr0:0 3
autoxcorr0:0 4
autoxcorr0:0 5
autoxcorr0:0 6
autoxcorr0:0 7
autoxcorr0:0 8
autoxcorr0:0 9
autoxcorr0:0 10
autoxcorr0:0 11
autoxcorr0:0 12
autoxcorr0:0 13
autoxcorr0:0 14
autoxcorr0:0 15
autoxcorr0:0 16
{plot1:NULL:NULL,square0:x:float} 1
{plot1:NULL:NULL,square0:x:float} 2
{plot1:NULL:NULL,square0:x:float} 3
{plot1:NULL:NULL,square0:x:float} 4
{plot1:NULL:NULL,square0:x:float} 5
{plot1:NULL:NULL,square0:x:float} 6
{plot1:NULL:NULL,square0:x:float} 7
{plot1:NULL:NULL,square0:x:float} 8
{plot1:NULL:NULL,square0:x:float} 9
{plot1:NULL:NULL,square0:x:float} 10
{plot1:NULL:NULL,square0:x:float} 11
{plot1:NULL:NULL,square0:x:float} 12
{plot1:NULL:NULL,square0:x:float} 13
{plot1:NULL:NULL,square0:x:float} 14
{plot1:NULL:NULL,square0:x:float} 15
{plot1:NULL:NULL,square0:x:float} 16
square0:0 1
square0:0 2
square0:0 3
square0:0 4
square0:0 5
square0:0 6
square0:0 7
square0:0 8
square0:0 9
square0:0 10
square0:0 11
square0:0 12
square0:0 13
square0:0 14
square0:0 15
square0:0 16
{add0:NULL:NULL,sqrt0:x:float} 1
{add0:NULL:NULL,sqrt0:x:float} 2
{add0:NULL:NULL,sqrt0:x:float} 3
{add0:NULL:NULL,sqrt0:x:float} 4
{add0:NULL:NULL,sqrt0:x:float} 5
{add0:NULL:NULL,sqrt0:x:float} 6
{add0:NULL:NULL,sqrt0:x:float} 7
{add0:NULL:NULL,sqrt0:x:float} 8
{add0:NULL:NULL,sqrt0:x:float} 9
{add0:NULL:NULL,sqrt0:x:float} 10
{add0:NULL:NULL,sqrt0:x:float} 11
{add0:NULL:NULL,sqrt0:x:float} 12
{add0:NULL:NULL,sqrt0:x:float} 13
{add0:NULL:NULL,sqrt0:x:float} 14
{add0:NULL:NULL,sqrt0:x:float} 15
{add0:NULL:NULL,sqrt0:x:float} 16
sqrt0:0 1
sqrt0:0 2
sqrt0:0 3
sqrt0:0 4
sqrt0:0 5
sqrt0:0 6
sqrt0:0 7
sqrt0:0 8
sqrt0:0 9
sqrt0:0 10
sqrt0:0 11
sqrt0:0 12
sqrt0:0 13
sqrt0:0 14
sqrt0:0 15
sqrt0:0 16
plot0:0 1
plot0:0 2
plot0:0 3
plot0:0 4
plot0:0 5
plot0:0 6
plot0:0 7
plot0:0 8
plot0:0 9
plot0:0 10
plot0:0 11
plot0:0 12
plot0:0 13
plot0:0 14
plot0:0 15
plot0:0 16
